dataResourceName,year,month,locality,decimalLatitude,decimalLongitude,stateProvince,scientificName
iNaturalist Australia,2024,5,,-34.889683,138.722575,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-38.786777,143.634669,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.528429,153.113596,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-34.89272,138.715293,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-37.139841,144.227657,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.527344,153.092287,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-29.857097,150.585828,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-26.389495,151.777039,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-34.972195,138.646365,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-38.318646,142.363667,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.401179,153.437797,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,11,,-27.546985,153.03772,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-34.825195,135.681763,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-34.890294,138.732485,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-19.135861,146.842355,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,1,,-27.711487,152.727097,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,11,,-27.093968,152.703614,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.259846,152.116541,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-38.669103,143.8308,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,9,,-27.54452,153.08194,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,7,,-28.288588,153.394272,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,1,,-27.569664,152.102704,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-28.014792,153.320942,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-34.902697,138.70374,South Australia,Phascolarctos cinereus
iNaturalist Australia,2020,9,,-28.257627,153.400686,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2021,9,,-30.521537,151.519276,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2020,9,,-34.953743,138.681402,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-28.038719,153.317139,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.530051,153.103386,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.551795,153.275345,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-37.042965,145.395265,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,7,,-38.671253,146.16382,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-37.999411,144.416892,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,5,,-38.338122,141.607762,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-27.446115,152.158308,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,1,,-38.13226,145.269748,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-27.529369,153.103117,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-27.527991,153.092552,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-34.871014,138.656909,South Australia,Phascolarctos cinereus
iNaturalist Australia,2021,12,,-27.509378,153.08432,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.510708,153.087231,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-26.393662,153.001963,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-38.059297,141.922381,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.544661,153.071308,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-28.290628,153.099442,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.253703,152.107086,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-27.553101,153.053773,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,12,,-26.17693,151.691557,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,1,,-27.549888,153.059846,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,11,,-34.951234,138.67187,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-29.868963,150.600339,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2021,11,,-27.506578,153.082523,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.543113,153.053628,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-27.701741,153.19019,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.712137,153.150025,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-34.89242,138.720366,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-38.841766,143.531277,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,5,,-27.527128,153.09176,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.714072,153.152925,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-37.954511,144.438019,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,6,,-27.420044,152.608495,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,6,,-28.257882,153.401162,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.526986,153.092052,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-27.52591,153.092121,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-38.764125,146.122558,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,1,,-34.875801,135.673576,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-27.506659,153.078733,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.465901,152.38909,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.551713,153.05331,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-38.67028,143.857558,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.512111,153.082502,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-34.731528,138.854688,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-31.438581,152.905537,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2020,9,,-27.545258,153.06039,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,1,,-19.128648,146.855847,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,7,,-27.581053,153.127815,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-37.921857,147.728863,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-38.50085,142.978531,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-37.592546,143.891163,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-30.362774,153.076584,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2021,12,,-26.407442,152.989502,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-38.354645,146.387584,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-34.903214,138.706546,South Australia,Phascolarctos cinereus
iNaturalist Australia,2021,2,,-27.551255,153.057599,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-34.742275,146.52678,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-27.527254,153.092073,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-37.923875,147.730972,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-27.528147,153.109435,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,1,,-37.924297,147.730055,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-27.527022,153.090937,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,2,,-34.953798,138.688876,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.54201,153.055565,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-37.14778,144.319153,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.526867,153.09075,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-27.528726,153.104233,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.54927,153.059626,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-34.891881,138.722565,South Australia,Phascolarctos cinereus
iNaturalist Australia,2022,8,,-27.513952,153.081609,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-37.014051,145.457786,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-36.816137,145.74492,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-32.737187,152.172683,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.162318,152.941268,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-28.257077,153.401875,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-37.19048,143.290947,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.823981,152.991634,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-28.227243,152.767099,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-37.921293,147.731258,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.497205,153.399642,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,5,,-28.67688,153.448373,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-27.918783,153.377074,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-34.825556,135.684722,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-27.545652,153.07249,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.91034,153.37218,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-37.804972,144.809172,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,10,,-28.252385,153.375685,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-27.547698,153.04589,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-37.87466,142.291331,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-34.9706,138.637756,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-35.950706,137.215828,South Australia,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-35.018528,138.576145,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-34.892847,138.721201,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-30.521062,151.520575,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.320113,152.047991,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.40144,153.438689,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-27.54619,153.073322,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-30.486595,151.640362,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2021,2,,-27.551075,153.057809,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,1,,-34.887171,138.732109,South Australia,Phascolarctos cinereus
iNaturalist Australia,2022,12,,-27.262487,152.047303,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,7,,-34.957707,138.695144,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-27.625673,152.875759,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,8,,-27.54506,153.04469,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-37.577582,144.109446,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-38.339419,141.606931,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,2,,-38.597649,146.307246,Victoria,Phascolarctos cinereus
iNaturalist Australia,2021,2,,-28.254577,153.377472,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,6,,-27.2585,152.997038,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-26.267582,151.865454,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-37.795353,144.287686,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-27.52518,153.093583,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-27.529771,153.105224,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-27.310235,152.95802,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.526895,153.090748,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-27.527196,153.092053,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-38.168648,145.172791,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-26.154592,151.801169,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-26.154357,151.748892,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-27.81473,153.114853,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.510602,153.083407,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,12,,-38.386983,145.120408,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-27.510352,153.082525,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,5,,-27.513625,153.078637,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,12,,-38.3141,142.366175,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-27.52574,153.090595,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.734292,152.711272,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-34.889565,138.722727,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-38.38246,145.285641,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-38.667835,143.856202,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-27.527182,153.091724,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.414453,152.00325,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,2,,-27.543949,153.060597,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-27.541441,153.072423,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.524749,153.092979,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-38.059561,141.798858,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.499171,153.403783,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,8,,-34.117957,150.790886,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2022,6,,-34.865207,138.656844,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-34.755333,146.534897,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-34.100276,150.831788,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.526452,153.090659,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-36.249815,146.269217,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,10,,-38.218358,147.192949,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.527183,153.092194,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.72754,153.172837,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-19.105785,146.866043,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-27.526711,153.090864,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-27.505371,153.077891,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,1,,-27.549136,153.051169,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-37.225147,148.262375,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-27.528492,153.093153,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.528998,153.106203,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,1,,-28.824919,153.299571,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-38.315289,142.366486,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,6,,-27.550931,153.054011,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-27.544584,153.072487,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.532444,152.473126,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,6,,-27.551571,153.057187,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,10,,-38.888404,145.986142,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.542405,153.066844,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,12,,-27.508378,153.106688,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-27.549195,153.050156,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-38.578288,146.013137,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-34.959642,138.656527,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-27.551863,153.057848,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-26.362934,151.746928,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,1,,-34.101897,150.822328,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-34.936612,138.672027,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-27.527503,153.090624,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.511654,153.084717,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-35.169842,138.585783,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-27.550137,153.048675,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-38.321001,142.363055,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-27.529779,153.105378,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-27.545677,152.798311,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,2,,-27.551571,153.058009,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,4,,-34.874458,138.713339,South Australia,Phascolarctos cinereus
iNaturalist Australia,2020,9,,-19.123233,146.871386,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-34.069672,150.835632,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-27.544899,153.072691,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.358622,152.07462,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-27.529493,153.105242,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-35.260267,138.560191,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-27.506697,153.079497,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.527226,153.092019,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-26.156531,151.751204,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.425868,153.532795,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-35.033494,138.677464,South Australia,Phascolarctos cinereus
iNaturalist Australia,2021,1,,-34.101853,150.82193,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-38.056593,141.924202,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.526836,153.102968,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-27.528943,153.106724,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.525568,153.092407,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-38.832304,143.514864,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-36.247843,146.658594,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,5,,-27.484933,152.957374,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-35.737297,137.575683,South Australia,Phascolarctos cinereus
iNaturalist Australia,2020,10,,-33.753478,149.408161,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.507343,153.080253,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,8,,-26.086502,152.785661,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-34.342678,150.743042,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2021,11,,-27.721471,151.528966,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,6,,-37.601866,143.873232,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-27.514409,153.078789,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-38.354635,146.396857,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.526679,153.090922,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-27.527069,153.091887,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-27.914838,153.363724,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.510702,153.10778,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-38.685742,143.377975,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.734364,152.71835,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-27.529335,153.104406,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-34.891814,138.721655,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-38.667892,143.854694,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-29.038179,153.283076,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-34.767378,138.86046,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-27.527188,153.092012,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-34.965267,138.702372,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-27.529303,153.108097,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-27.527182,153.091718,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.530153,153.103944,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-37.626652,143.892447,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-35.773281,137.77925,South Australia,Phascolarctos cinereus
iNaturalist Australia,2021,7,,-37.783049,145.059512,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-35.03792,138.706475,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.412788,152.003181,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-27.529717,153.103918,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-27.526557,153.092929,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-28.194745,153.187255,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,12,,-27.502921,153.228643,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-37.098217,144.083878,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.506351,153.080572,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,2,,-27.55038,153.058676,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.528464,153.103186,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,8,,-27.547157,153.072881,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-26.592054,151.807783,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.529504,153.10371,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,12,,-27.525064,153.111538,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-37.594893,143.881828,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-37.233547,148.259537,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-27.297562,152.227265,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,10,,-38.545853,143.732692,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-37.553611,149.740601,Victoria,Phascolarctos cinereus
iNaturalist Australia,2021,3,,-27.507872,153.255037,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-38.0379,141.245503,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.527137,153.091798,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,4,,-27.68477,152.730754,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.823698,152.992962,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.529462,153.103222,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-37.225666,144.209335,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-27.765534,153.147399,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-27.528418,153.0928,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.526876,153.092183,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.531507,153.105619,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-27.529339,153.103268,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.493653,153.40299,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,7,,-37.838333,144.195608,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-27.225002,153.074358,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.512739,153.109546,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,8,,-38.671178,146.163799,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.649612,151.7146,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-27.545992,153.073735,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-38.383266,145.297012,Victoria,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.51063,153.1938,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,10,,-38.318959,142.362786,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-38.500061,142.974992,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-34.078103,150.858764,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-37.0386,145.497497,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.52906,153.115062,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-31.442853,152.901153,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-27.269995,152.958428,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.527271,153.091507,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,8,,-28.14326,152.962993,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.530529,153.103448,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.375963,151.870087,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,6,,-34.192565,150.800264,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-27.530261,153.103475,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-27.400915,153.437675,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-26.224376,151.947768,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-27.52706,153.091741,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,2,,-27.54999,153.059871,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-27.529611,153.104567,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.512027,153.107539,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-27.527867,153.093687,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-27.242906,153.00648,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.531088,153.104104,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-28.262067,153.396733,New South Wales,Phascolarctos cinereus
